Frequency (Hz)	Level (dB)
3534.667969	-60.294548
3535.400391	-59.376343
3536.132812	-58.668808
3536.865234	-56.734234
3537.597656	-58.346504
3538.330078	-59.492100
3539.062500	-59.837357
3539.794922	-59.980312
3540.527344	-58.731960
3541.259766	-57.960735
3541.992188	-60.226292
3542.724609	-57.675499
3543.457031	-59.699970
3544.189453	-58.502544
3544.921875	-58.268307
3545.654297	-59.947701
3546.386719	-58.618931
3547.119141	-59.298229
3547.851562	-58.672924
3548.583984	-60.134109
3549.316406	-60.498978
3550.048828	-60.049206
3550.781250	-60.275581
3551.513672	-59.344902
3552.246094	-60.839970
3552.978516	-59.951881
3553.710938	-58.542923
3554.443359	-59.736271
3555.175781	-59.543171
3555.908203	-59.298477
3556.640625	-59.610668
3557.373047	-59.253242
3558.105469	-59.958748
3558.837891	-59.308918
3559.570312	-59.954887
3560.302734	-60.783504
3561.035156	-59.333858
3561.767578	-60.476631
3562.500000	-59.296898
3563.232422	-60.598026
3563.964844	-60.339890
3564.697266	-59.999809
3565.429688	-59.707260
3566.162109	-59.131546
3566.894531	-59.112698
3567.626953	-60.200531
3568.359375	-61.094353
3569.091797	-59.654316
3569.824219	-58.120392
3570.556641	-59.332878
3571.289062	-58.231800
3572.021484	-59.649590
3572.753906	-59.924511
3573.486328	-59.300297
3574.218750	-60.026985
3574.951172	-60.805145
3575.683594	-61.002743
3576.416016	-59.736320
3577.148438	-61.672955
3577.880859	-60.553104
3578.613281	-59.358997
3579.345703	-60.313923
3580.078125	-59.522488
3580.810547	-58.416290
3581.542969	-59.321236
3582.275391	-60.426537
3583.007812	-60.125500
3583.740234	-60.033527
3584.472656	-60.194630
3585.205078	-59.111797
3585.937500	-59.876431
3586.669922	-59.165348
3587.402344	-59.346584
3588.134766	-58.789925
3588.867188	-60.594925
3589.599609	-60.446255
3590.332031	-60.074348
3591.064453	-58.914455
3591.796875	-60.381916
3592.529297	-60.614193
3593.261719	-59.321831
3593.994141	-58.373177
3594.726562	-60.767387
3595.458984	-61.429672
3596.191406	-61.359646
3596.923828	-60.487125
3597.656250	-59.093632
3598.388672	-58.414249
3599.121094	-59.572166
3599.853516	-60.933918
3600.585938	-58.773415
3601.318359	-58.976742
3602.050781	-60.097515
3602.783203	-60.020451
3603.515625	-59.680237
3604.248047	-59.660889
3604.980469	-58.915283
3605.712891	-60.719013
3606.445312	-59.577728
3607.177734	-59.511593
3607.910156	-59.027012
3608.642578	-58.968140
3609.375000	-59.406433
3610.107422	-59.559109
3610.839844	-59.425694
3611.572266	-59.000252
3612.304688	-60.050106
3613.037109	-60.841175
3613.769531	-59.148689
3614.501953	-59.497021
3615.234375	-58.286880
3615.966797	-61.846516
3616.699219	-60.106331
3617.431641	-59.866920
3618.164062	-60.236202
3618.896484	-59.083603
3619.628906	-61.297894
3620.361328	-59.552841
3621.093750	-60.712692
3621.826172	-59.542435
3622.558594	-60.932930
3623.291016	-59.546486
3624.023438	-59.371929
3624.755859	-58.717033
3625.488281	-57.871864
3626.220703	-59.192307
3626.953125	-58.839367
3627.685547	-58.650581
3628.417969	-59.363544
3629.150391	-58.716526
3629.882812	-59.471874
3630.615234	-58.048504
3631.347656	-58.837402
3632.080078	-60.170696
3632.812500	-59.784210
3633.544922	-59.469830
3634.277344	-59.288235
3635.009766	-59.770679
3635.742188	-59.241184
3636.474609	-58.605419
3637.207031	-58.736763
3637.939453	-57.462154
3638.671875	-58.605347
3639.404297	-57.913311
3640.136719	-58.075565
3640.869141	-57.595028
3641.601562	-57.676113
3642.333984	-57.631607
3643.066406	-58.749104
3643.798828	-57.795647
3644.531250	-59.402042
3645.263672	-59.071671
3645.996094	-59.013962
3646.728516	-58.140842
3647.460938	-57.313560
3648.193359	-58.303326
3648.925781	-59.941498
3649.658203	-56.941139
3650.390625	-57.748444
3651.123047	-58.239803
3651.855469	-56.495331
3652.587891	-55.670467
3653.320312	-57.537888
3654.052734	-57.625210
3654.785156	-55.753811
3655.517578	-57.190182
3656.250000	-55.938843
3656.982422	-58.344601
3657.714844	-58.082737
3658.447266	-57.499943
3659.179688	-57.039356
3659.912109	-57.533844
3660.644531	-56.717346
3661.376953	-56.754761
3662.109375	-58.485058
3662.841797	-56.717617
3663.574219	-57.001801
3664.306641	-57.330803
3665.039062	-58.275665
3665.771484	-56.610626
3666.503906	-56.514771
3667.236328	-56.200680
3667.968750	-56.084778
3668.701172	-55.640640
3669.433594	-55.986458
3670.166016	-56.245361
3670.898438	-57.662479
3671.630859	-56.792915
3672.363281	-57.203308
3673.095703	-55.925892
3673.828125	-54.748711
3674.560547	-54.970222
3675.292969	-57.773430
3676.025391	-55.169247
3676.757812	-55.182861
3677.490234	-54.498020
3678.222656	-55.203472
3678.955078	-55.214756
3679.687500	-55.049118
3680.419922	-56.058395
3681.152344	-53.643341
3681.884766	-54.247330
3682.617188	-56.099762
3683.349609	-55.175545
3684.082031	-54.000706
3684.814453	-53.835419
3685.546875	-52.914249
3686.279297	-52.305603
3687.011719	-53.317883
3687.744141	-53.731441
3688.476562	-54.185234
3689.208984	-51.759724
3689.941406	-52.143135
3690.673828	-53.200951
3691.406250	-54.644127
3692.138672	-55.210987
3692.871094	-53.458019
3693.603516	-52.116261
3694.335938	-52.826794
3695.068359	-51.335735
3695.800781	-53.018780
3696.533203	-52.988979
3697.265625	-52.129299
3697.998047	-52.966015
3698.730469	-51.231216
3699.462891	-51.625496
3700.195312	-52.579380
3700.927734	-52.238632
3701.660156	-51.741486
3702.392578	-52.592354
3703.125000	-50.468262
3703.857422	-50.461189
3704.589844	-51.160099
3705.322266	-51.139725
3706.054688	-51.713882
3706.787109	-52.502350
3707.519531	-51.151512
3708.251953	-51.947880
3708.984375	-52.232090
3709.716797	-51.292351
3710.449219	-49.558617
3711.181641	-50.971413
3711.914062	-50.250301
3712.646484	-50.950951
3713.378906	-49.515461
3714.111328	-49.962574
3714.843750	-50.464512
3715.576172	-49.860256
3716.308594	-50.875618
3717.041016	-48.759907
3717.773438	-49.586662
3718.505859	-50.262722
3719.238281	-51.689388
3719.970703	-49.653824
3720.703125	-48.766296
3721.435547	-49.866211
3722.167969	-48.252560
3722.900391	-48.269058
3723.632812	-48.983784
3724.365234	-50.207306
3725.097656	-49.697479
3725.830078	-49.077087
3726.562500	-49.360687
3727.294922	-48.883545
3728.027344	-49.479645
3728.759766	-48.691128
3729.492188	-48.539330
3730.224609	-48.824963
3730.957031	-48.803970
3731.689453	-49.710541
3732.421875	-48.096790
3733.154297	-48.887936
3733.886719	-50.186172
3734.619141	-48.773380
3735.351562	-49.285843
3736.083984	-49.463314
3736.816406	-48.810066
3737.548828	-49.146053
3738.281250	-47.599953
3739.013672	-50.139923
3739.746094	-50.650063
3740.478516	-50.709259
3741.210938	-50.078655
3741.943359	-50.604988
3742.675781	-51.208881
3743.408203	-49.650944
3744.140625	-50.398823
3744.873047	-50.319580
3745.605469	-51.543598
3746.337891	-49.533340
3747.070312	-49.833576
3747.802734	-51.889889
3748.535156	-51.275818
3749.267578	-49.903194
3750.000000	-50.213623
3750.732422	-50.562828
3751.464844	-51.287968
3752.197266	-51.760082
3752.929688	-51.313076
3753.662109	-51.583202
3754.394531	-51.773514
3755.126953	-49.547714
3755.859375	-53.150032
3756.591797	-51.917137
3757.324219	-52.036366
3758.056641	-50.872398
3758.789062	-51.761181
3759.521484	-52.989311
3760.253906	-51.272327
3760.986328	-52.560654
3761.718750	-53.099682
3762.451172	-51.752010
3763.183594	-52.521469
3763.916016	-52.267998
3764.648438	-52.707405
3765.380859	-52.538860
3766.113281	-53.467205
3766.845703	-53.776676
3767.578125	-53.399372
3768.310547	-52.985092
3769.042969	-52.895584
3769.775391	-52.767769
3770.507812	-54.060398
3771.240234	-53.317421
3771.972656	-53.686653
3772.705078	-52.819691
3773.437500	-54.005295
3774.169922	-55.120361
3774.902344	-53.508083
3775.634766	-56.115959
3776.367188	-55.011902
3777.099609	-55.593765
3777.832031	-53.465469
3778.564453	-56.735771
3779.296875	-54.852421
3780.029297	-55.489254
3780.761719	-54.936813
3781.494141	-55.192116
3782.226562	-55.245571
3782.958984	-55.506516
3783.691406	-55.072990
3784.423828	-55.703049
3785.156250	-56.799126
3785.888672	-55.399384
3786.621094	-55.610203
3787.353516	-55.792496
3788.085938	-57.034443
3788.818359	-55.455425
3789.550781	-56.657730
3790.283203	-55.779968
3791.015625	-55.385735
3791.748047	-54.954025
3792.480469	-55.848156
3793.212891	-56.177830
3793.945312	-55.295525
3794.677734	-56.835510
3795.410156	-57.183823
3796.142578	-56.217552
3796.875000	-56.727463
3797.607422	-56.508736
3798.339844	-55.908943
3799.072266	-58.139473
3799.804688	-57.741829
3800.537109	-55.712269
3801.269531	-56.617199
3802.001953	-57.278500
3802.734375	-56.792927
3803.466797	-57.910191
3804.199219	-57.515793
3804.931641	-57.559139
3805.664062	-58.195316
3806.396484	-58.800156
3807.128906	-58.724968
3807.861328	-57.933838
3808.593750	-58.104076
3809.326172	-57.381145
3810.058594	-55.854492
3810.791016	-58.915836
3811.523438	-57.437298
3812.255859	-57.896679
3812.988281	-57.868114
3813.720703	-58.335148
3814.453125	-60.378597
3815.185547	-56.584358
3815.917969	-57.377533
3816.650391	-56.601131
3817.382812	-58.680466
3818.115234	-58.012753
3818.847656	-58.917831
3819.580078	-58.250519
3820.312500	-56.773087
3821.044922	-57.790688
3821.777344	-58.884689
3822.509766	-57.695908
3823.242188	-59.134365
3823.974609	-57.846889
3824.707031	-57.714611
3825.439453	-59.449570
3826.171875	-56.641674
3826.904297	-57.446144
3827.636719	-58.715122
3828.369141	-59.358955
3829.101562	-59.369617
3829.833984	-59.507393
3830.566406	-58.373333
3831.298828	-59.319073
3832.031250	-60.141178
3832.763672	-60.034306
3833.496094	-58.389179
3834.228516	-58.829231
3834.960938	-58.226398
3835.693359	-59.811146
3836.425781	-59.658764
3837.158203	-58.343113
3837.890625	-58.147091
3838.623047	-59.220078
3839.355469	-59.021461
3840.087891	-60.202438
3840.820312	-58.569382
3841.552734	-59.375469
3842.285156	-57.901260
3843.017578	-60.176380
3843.750000	-60.441013
3844.482422	-58.741978
3845.214844	-60.774933
3845.947266	-60.999741
3846.679688	-58.371517
3847.412109	-59.849586
3848.144531	-60.076405
3848.876953	-57.710819
3849.609375	-59.402069
3850.341797	-60.641506
3851.074219	-59.008587
3851.806641	-58.168957
3852.539062	-58.453575
3853.271484	-60.495930
3854.003906	-57.916206
3854.736328	-58.710964
3855.468750	-59.385647
3856.201172	-60.380329
3856.933594	-60.582073
3857.666016	-58.700447
3858.398438	-60.752304
3859.130859	-60.675098
3859.863281	-59.148689
3860.595703	-59.314796
3861.328125	-58.307560
3862.060547	-58.885628
3862.792969	-59.891026
3863.525391	-58.696445
3864.257812	-58.590675
3864.990234	-59.228004
3865.722656	-60.805668
3866.455078	-58.690655
3867.187500	-59.843525
3867.919922	-59.201183
3868.652344	-58.799622
3869.384766	-58.392746
3870.117188	-59.002197
3870.849609	-60.306942
3871.582031	-61.368790
3872.314453	-60.920307
3873.046875	-59.281067
3873.779297	-60.104103
3874.511719	-59.631260
3875.244141	-61.291782
3875.976562	-60.591972
3876.708984	-59.173386
3877.441406	-59.239628
3878.173828	-59.291908
3878.906250	-59.301376
3879.638672	-58.668118
3880.371094	-59.722507
3881.103516	-59.123657
3881.835938	-59.343704
3882.568359	-59.457993
3883.300781	-58.525219
3884.033203	-59.796635
3884.765625	-58.790222
3885.498047	-58.878899
3886.230469	-60.545116
3886.962891	-58.104359
3887.695312	-58.876381
3888.427734	-59.213810
3889.160156	-58.369907
3889.892578	-59.260571
3890.625000	-59.280472
3891.357422	-58.913254
3892.089844	-59.075146
3892.822266	-58.487362
3893.554688	-59.713001
3894.287109	-59.444752
3895.019531	-58.815506
3895.751953	-59.351307
3896.484375	-59.427570
3897.216797	-59.840473
3897.949219	-59.108482
3898.681641	-59.152504
3899.414062	-59.327389
3900.146484	-57.227238
3900.878906	-57.811916
3901.611328	-58.655876
3902.343750	-58.021484
3903.076172	-59.588383
3903.808594	-60.931992
3904.541016	-60.548664
3905.273438	-57.960934
3906.005859	-58.751122
3906.738281	-59.584438
3907.470703	-59.054371
3908.203125	-58.128799
3908.935547	-59.731781
3909.667969	-60.285740
3910.400391	-59.120949
3911.132812	-61.397388
3911.865234	-58.847511
3912.597656	-58.048885
3913.330078	-59.078564
3914.062500	-57.423710
3914.794922	-59.078903
3915.527344	-57.152782
3916.259766	-60.097385
3916.992188	-58.915031
3917.724609	-57.633549
3918.457031	-57.272884
3919.189453	-58.078484
3919.921875	-57.992638
3920.654297	-58.062191
3921.386719	-57.492481
3922.119141	-57.942898
3922.851562	-58.767471
3923.583984	-57.022430
3924.316406	-56.775944
3925.048828	-56.992851
3925.781250	-58.155922
3926.513672	-58.778267
3927.246094	-58.754051
3927.978516	-56.865936
3928.710938	-58.708660
3929.443359	-58.316784
3930.175781	-58.348530
3930.908203	-57.787357
3931.640625	-58.388149
3932.373047	-57.511623
3933.105469	-57.752956
3933.837891	-57.532661
3934.570312	-57.695896
3935.302734	-57.070934
3936.035156	-58.380451
3936.767578	-58.577751
3937.500000	-57.303223
3938.232422	-58.873817
3938.964844	-57.395325
3939.697266	-56.834663
3940.429688	-56.504852
3941.162109	-57.027603
3941.894531	-56.649490
3942.626953	-56.913307
3943.359375	-58.080605
3944.091797	-56.738289
3944.824219	-56.883530
3945.556641	-57.245701
3946.289062	-56.893940
3947.021484	-55.366707
3947.753906	-58.762943
3948.486328	-55.621902
3949.218750	-56.811958
3949.951172	-55.391388
3950.683594	-56.105675
3951.416016	-57.373928
3952.148438	-59.490978
3952.880859	-56.757225
3953.613281	-55.081608
3954.345703	-55.085358
3955.078125	-54.985615
3955.810547	-55.065254
3956.542969	-55.519081
3957.275391	-54.233318
3958.007812	-55.664665
3958.740234	-55.359867
3959.472656	-54.443768
3960.205078	-55.417446
3960.937500	-54.636700
3961.669922	-53.744339
3962.402344	-53.528179
3963.134766	-55.506874
3963.867188	-54.016834
3964.599609	-55.829891
3965.332031	-55.716106
3966.064453	-54.572453
3966.796875	-55.037876
3967.529297	-53.838905
3968.261719	-56.580040
3968.994141	-54.187134
3969.726562	-52.967949
3970.458984	-54.292126
3971.191406	-54.502216
3971.923828	-53.065491
3972.656250	-53.536728
3973.388672	-55.478302
3974.121094	-54.955563
3974.853516	-52.653027
3975.585938	-53.719612
3976.318359	-54.551788
3977.050781	-53.117290
3977.783203	-53.980865
3978.515625	-52.716179
3979.248047	-53.174797
3979.980469	-53.312267
3980.712891	-52.410110
3981.445312	-52.378578
3982.177734	-51.897148
3982.910156	-51.446190
3983.642578	-51.939625
3984.375000	-52.831318
3985.107422	-52.839149
3985.839844	-51.574959
3986.572266	-51.780010
3987.304688	-51.113003
3988.037109	-51.893021
3988.769531	-50.769444
3989.501953	-51.885548
3990.234375	-52.841640
3990.966797	-51.824654
3991.699219	-51.644871
3992.431641	-51.276402
3993.164062	-49.458221
3993.896484	-50.667728
3994.628906	-50.339840
3995.361328	-51.288414
3996.093750	-50.980145
3996.826172	-48.990086
3997.558594	-51.591972
3998.291016	-49.761086
3999.023438	-48.760174
3999.755859	-49.943813
4000.488281	-50.876774
4001.220703	-50.850163
4001.953125	-50.917740
4002.685547	-51.491974
4003.417969	-49.568329
4004.150391	-49.402596
4004.882812	-49.682632
4005.615234	-49.547432
4006.347656	-49.913933
4007.080078	-49.030689
4007.812500	-49.256088
4008.544922	-51.196186
4009.277344	-48.974449
4010.009766	-49.667736
4010.742188	-48.858089
4011.474609	-49.291969
4012.207031	-48.542202
4012.939453	-48.498840
4013.671875	-49.711620
4014.404297	-49.526428
4015.136719	-50.977459
4015.869141	-48.841381
4016.601562	-48.105930
4017.333984	-50.097034
4018.066406	-49.295609
4018.798828	-48.775906
4019.531250	-47.798847
4020.263672	-48.664925
4020.996094	-50.855190
4021.728516	-50.405113
4022.460938	-50.151199
4023.193359	-49.981445
4023.925781	-49.922550
4024.658203	-50.332790
4025.390625	-49.180546
4026.123047	-49.600506
4026.855469	-50.519035
4027.587891	-51.009415
4028.320312	-49.391296
4029.052734	-52.355709
4029.785156	-50.761551
4030.517578	-50.772865
4031.250000	-51.399570
4031.982422	-50.612537
4032.714844	-50.039490
4033.447266	-51.003712
4034.179688	-53.383076
4034.912109	-52.320576
4035.644531	-50.868671
4036.376953	-49.447956
4037.109375	-50.148746
4037.841797	-51.991020
4038.574219	-51.007488
4039.306641	-50.485031
4040.039062	-52.690159
4040.771484	-52.133545
4041.503906	-53.707706
4042.236328	-52.671028
4042.968750	-52.024948
4043.701172	-52.705563
4044.433594	-53.428398
4045.166016	-53.422287
4045.898438	-51.831425
4046.630859	-52.793663
4047.363281	-52.603088
4048.095703	-52.805412
4048.828125	-52.756771
4049.560547	-52.363136
4050.292969	-53.925713
4051.025391	-53.938755
4051.757812	-53.026310
4052.490234	-53.854908
4053.222656	-54.044159
4053.955078	-53.342274
4054.687500	-54.834484
4055.419922	-54.063091
4056.152344	-54.300854
4056.884766	-53.670071
4057.617188	-53.171989
4058.349609	-53.684784
4059.082031	-53.060677
4059.814453	-53.950085
4060.546875	-54.884670
4061.279297	-55.355331
4062.011719	-54.551937
4062.744141	-56.214977
4063.476562	-54.953827
4064.208984	-55.210720
4064.941406	-53.534992
4065.673828	-54.923695
4066.406250	-55.647976
4067.138672	-55.016342
4067.871094	-55.589783
4068.603516	-54.557858
4069.335938	-57.335518
4070.068359	-54.922192
4070.800781	-57.444000
4071.533203	-55.622814
4072.265625	-55.793648
4072.998047	-56.569054
4073.730469	-55.343414
4074.462891	-56.755360
4075.195312	-56.293018
4075.927734	-56.305088
4076.660156	-54.336124
4077.392578	-57.063503
4078.125000	-56.029831
4078.857422	-56.194496
4079.589844	-55.930363
4080.322266	-56.982670
4081.054688	-57.495743
4081.787109	-56.934685
4082.519531	-56.019695
4083.251953	-54.656822
4083.984375	-56.172127
4084.716797	-57.108353
4085.449219	-58.343136
4086.181641	-56.271515
4086.914062	-58.158657
4087.646484	-56.076611
4088.378906	-56.573177
4089.111328	-56.495239
4089.843750	-56.393139
4090.576172	-58.195301
4091.308594	-59.542336
4092.041016	-57.554600
4092.773438	-58.232635
4093.505859	-58.443481
4094.238281	-58.806908
4094.970703	-58.328796
4095.703125	-58.435951
4096.435547	-59.215935
4097.167969	-58.090004
4097.900391	-58.501209
4098.632812	-58.950306
4099.365234	-57.241764
4100.097656	-57.771553
4100.830078	-58.312981
4101.562500	-57.593102
4102.294922	-58.146603
4103.027344	-58.008835
4103.759766	-58.822105
4104.492188	-58.841900
4105.224609	-60.291740
4105.957031	-57.877216
4106.689453	-57.983109
4107.421875	-59.136456
4108.154297	-58.419376
4108.886719	-58.558250
4109.619141	-58.575493
4110.351562	-59.441166
4111.083984	-59.114300
4111.816406	-58.750015
4112.548828	-58.943890
4113.281250	-59.612610
4114.013672	-58.771446
4114.746094	-58.569740
4115.478516	-58.600784
4116.210938	-59.825325
4116.943359	-61.363792
4117.675781	-59.189835
4118.408203	-60.060608
4119.140625	-59.571243
4119.873047	-60.318024
4120.605469	-59.002556
4121.337891	-59.544189
4122.070312	-58.871922
4122.802734	-58.102787
4123.535156	-58.199013
4124.267578	-59.475857
4125.000000	-59.282944
4125.732422	-59.505642
4126.464844	-60.435741
4127.197266	-59.874332
4127.929688	-60.831715
4128.662109	-60.801422
4129.394531	-59.717178
4130.126953	-59.623379
4130.859375	-60.459366
4131.591797	-61.523937
4132.324219	-60.956398
4133.056641	-60.261734
4133.789062	-59.477341
4134.521484	-59.101780
4135.253906	-59.746819
4135.986328	-58.637856
4136.718750	-61.193165
4137.451172	-60.442837
4138.183594	-60.907711
4138.916016	-60.168041
4139.648438	-60.802246
4140.380859	-59.292713
4141.113281	-60.575863
4141.845703	-60.106731
4142.578125	-61.625977
4143.310547	-60.517994
4144.042969	-60.040283
4144.775391	-59.021175
4145.507812	-61.023121
4146.240234	-60.326412
4146.972656	-58.172451
4147.705078	-59.597237
4148.437500	-60.331425
4149.169922	-58.883095
4149.902344	-60.383266
4150.634766	-59.779160
4151.367188	-60.620060
4152.099609	-59.536209
4152.832031	-58.501556
4153.564453	-60.886612
4154.296875	-60.433277
4155.029297	-59.934250
4155.761719	-58.898804
4156.494141	-59.637577
4157.226562	-61.332352
4157.958984	-59.790901
4158.691406	-60.444141
4159.423828	-59.511620
4160.156250	-59.320805
4160.888672	-60.863392
4161.621094	-59.162552
4162.353516	-60.250504
4163.085938	-58.897358
4163.818359	-60.670315
4164.550781	-61.168072
4165.283203	-62.161278
4166.015625	-60.867535
4166.748047	-60.579853
4167.480469	-61.327774
4168.212891	-59.698551
4168.945312	-60.739716
4169.677734	-61.001495
4170.410156	-60.630066
4171.142578	-61.504932
4171.875000	-60.261555
4172.607422	-59.654030
4173.339844	-59.670250
4174.072266	-61.096088
4174.804688	-60.152939
4175.537109	-60.528732
4176.269531	-60.272198
4177.001953	-60.210289
4177.734375	-59.798100
4178.466797	-61.504856
4179.199219	-61.606651
4179.931641	-61.969818
4180.664062	-60.490471
4181.396484	-60.818584
4182.128906	-62.294064
4182.861328	-61.096092
4183.593750	-61.075237
4184.326172	-60.403301
4185.058594	-61.230309
4185.791016	-60.999428
4186.523438	-62.061466
4187.255859	-60.787159
4187.988281	-59.868221
4188.720703	-60.753548
4189.453125	-61.271633
4190.185547	-62.075100
4190.917969	-60.361107
4191.650391	-59.573036
4192.382812	-62.085712
4193.115234	-60.277317
4193.847656	-61.452744
4194.580078	-60.506157
4195.312500	-59.577644
4196.044922	-60.092651
4196.777344	-60.515896
4197.509766	-60.786957
4198.242188	-59.226353
4198.974609	-60.380188
4199.707031	-60.167389
4200.439453	-59.498657
4201.171875	-59.026054
4201.904297	-58.092121
4202.636719	-59.935951
4203.369141	-59.396412
4204.101562	-59.545094
4204.833984	-59.745625
4205.566406	-59.107872
4206.298828	-61.182720
4207.031250	-59.519882
4207.763672	-60.781597
4208.496094	-59.742783
4209.228516	-58.933609
4209.960938	-58.798592
4210.693359	-61.083076
4211.425781	-58.934082
4212.158203	-60.683178
4212.890625	-58.828621
4213.623047	-58.944748
4214.355469	-58.386311
4215.087891	-58.101509
4215.820312	-58.396175
4216.552734	-59.042328
4217.285156	-59.105896
4218.017578	-59.336147
4218.750000	-60.394268
4219.482422	-59.495914
4220.214844	-58.424511
4220.947266	-58.351788
4221.679688	-59.948475
4222.412109	-59.474537
4223.144531	-59.639378
4223.876953	-58.948643
4224.609375	-58.019459
4225.341797	-58.725582
4226.074219	-58.173561
4226.806641	-58.567432
4227.539062	-57.191956
4228.271484	-59.081142
4229.003906	-57.624275
4229.736328	-58.742901
4230.468750	-57.407486
4231.201172	-58.362446
4231.933594	-58.114368
4232.666016	-57.721584
4233.398438	-58.128830
4234.130859	-58.457199
4234.863281	-57.679863
4235.595703	-56.792511
4236.328125	-57.389782
4237.060547	-56.416046
4237.792969	-57.240005
4238.525391	-57.832973
4239.257812	-56.611076
4239.990234	-57.025318
4240.722656	-57.294155
4241.455078	-56.487461
4242.187500	-56.811199
4242.919922	-56.098442
4243.652344	-56.873844
4244.384766	-56.996162
4245.117188	-56.255154
4245.849609	-57.075603
4246.582031	-56.715130
4247.314453	-56.897766
4248.046875	-57.312599
4248.779297	-57.841789
4249.511719	-57.703396
4250.244141	-56.823780
4250.976562	-56.343971
4251.708984	-57.057743
4252.441406	-59.067986
4253.173828	-55.868366
4253.906250	-56.329601
4254.638672	-56.793301
4255.371094	-56.397415
4256.103516	-54.941010
4256.835938	-56.767570
4257.568359	-55.254822
4258.300781	-56.942196
4259.033203	-54.255039
4259.765625	-55.116364
4260.498047	-54.214157
4261.230469	-55.444042
4261.962891	-56.391659
4262.695312	-55.036095
4263.427734	-55.324364
4264.160156	-56.224384
4264.892578	-52.803051
4265.625000	-55.763309
4266.357422	-55.152779
4267.089844	-55.417526
4267.822266	-54.605606
4268.554688	-53.552094
4269.287109	-54.239441
4270.019531	-55.242222
4270.751953	-54.230095
4271.484375	-53.577946
4272.216797	-53.415451
4272.949219	-53.713108
4273.681641	-55.865498
4274.414062	-51.168144
4275.146484	-54.721916
4275.878906	-52.530331
4276.611328	-53.186932
4277.343750	-53.040096
4278.076172	-52.134827
4278.808594	-52.618549
4279.541016	-53.873333
4280.273438	-53.055031
4281.005859	-53.564575
4281.738281	-51.659142
4282.470703	-52.377346
4283.203125	-51.879917
4283.935547	-51.897224
4284.667969	-53.103859
4285.400391	-52.157425
4286.132812	-52.153915
4286.865234	-53.072758
4287.597656	-51.980095
4288.330078	-52.224968
4289.062500	-51.440300
4289.794922	-50.409878
4290.527344	-51.363701
4291.259766	-51.793488
4291.992188	-51.714672
4292.724609	-51.150032
4293.457031	-52.667721
4294.189453	-51.818665
4294.921875	-51.568165
4295.654297	-51.859097
4296.386719	-51.421741
4297.119141	-50.766369
4297.851562	-51.044777
4298.583984	-51.543736
4299.316406	-50.977341
4300.048828	-52.511124
4300.781250	-51.196377
4301.513672	-50.170551
4302.246094	-49.708061
4302.978516	-51.706306
4303.710938	-50.523518
4304.443359	-51.658180
4305.175781	-50.850819
4305.908203	-49.759537
4306.640625	-50.483742
4307.373047	-51.020809
4308.105469	-51.491974
4308.837891	-51.796906
4309.570312	-49.170521
4310.302734	-50.693123
4311.035156	-51.512058
4311.767578	-51.568089
4312.500000	-51.700882
4313.232422	-52.608532
4313.964844	-51.426197
4314.697266	-51.559521
4315.429688	-52.647106
4316.162109	-51.388653
4316.894531	-53.031189
4317.626953	-52.733620
4318.359375	-51.131855
4319.091797	-51.443409
4319.824219	-51.447372
4320.556641	-50.910690
4321.289062	-52.358574
4322.021484	-53.260494
4322.753906	-52.414452
4323.486328	-52.867764
4324.218750	-53.680500
4324.951172	-52.882381
4325.683594	-54.064735
4326.416016	-54.197357
4327.148438	-53.628056
4327.880859	-53.218697
4328.613281	-52.411861
4329.345703	-53.431160
4330.078125	-55.478466
4330.810547	-55.026428
4331.542969	-53.861511
4332.275391	-54.700371
4333.007812	-55.539219
4333.740234	-54.290199
4334.472656	-56.954918
4335.205078	-54.762047
4335.937500	-54.377720
4336.669922	-55.108231
4337.402344	-57.347950
4338.134766	-54.545345
4338.867188	-54.806206
4339.599609	-56.778107
4340.332031	-57.127087
4341.064453	-55.799442
4341.796875	-55.273003
4342.529297	-57.015079
4343.261719	-56.389961
4343.994141	-56.530716
4344.726562	-57.642399
4345.458984	-55.165386
4346.191406	-56.776543
4346.923828	-55.671345
4347.656250	-58.673443
4348.388672	-58.334595
4349.121094	-57.213291
4349.853516	-58.576115
4350.585938	-57.454491
4351.318359	-58.197239
4352.050781	-57.363747
4352.783203	-57.095261
4353.515625	-57.389690
4354.248047	-57.151470
4354.980469	-58.258236
4355.712891	-58.485180
4356.445312	-57.109219
4357.177734	-57.904938
4357.910156	-58.785580
4358.642578	-59.131874
4359.375000	-57.499550
4360.107422	-58.225964
4360.839844	-58.343525
4361.572266	-60.208755
4362.304688	-60.020813
4363.037109	-57.639683
4363.769531	-58.768890
4364.501953	-59.268925
4365.234375	-60.083160
4365.966797	-58.711071
4366.699219	-59.288509
4367.431641	-59.325031
4368.164062	-60.698109
4368.896484	-59.051254
4369.628906	-60.537186
4370.361328	-60.236832
4371.093750	-61.110611
4371.826172	-60.134506
4372.558594	-58.784416
4373.291016	-59.997860
4374.023438	-59.412457
4374.755859	-59.853588
4375.488281	-58.594513
4376.220703	-59.731892
4376.953125	-59.458782
4377.685547	-58.563553
4378.417969	-60.599682
4379.150391	-59.713020
4379.882812	-60.547478
4380.615234	-60.210583
4381.347656	-60.774052
4382.080078	-60.708763
4382.812500	-60.661510
4383.544922	-59.716217
4384.277344	-60.208645
4385.009766	-61.206238
4385.742188	-60.430042
4386.474609	-60.340137
4387.207031	-61.130131
